"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"JAN",11853,800,5.94237745718384,7,4,8,3,9,2.60786284225297,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",31,159.315967969666
"JAN",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",31,NA
"JAN",57526,913,1.07254111184508,0,0,0,0,5,2.25768546430697,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",31,139.556128455461
"JAN",1453,914,3.02202339986235,3,1,4,1,5,2.05420275739325,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",31,9.9319431441017
"JAN",126439,916,5.24359572600226,4,3,8,2,10,2.73062862926189,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",31,1499.61936798536
"JAN",1193,2002,0.0234702430846605,0,0,0,0,0,0.344204603466409,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",31,0.063332818955784
"JAN",5479,2003,4.71381638985216,4,3,6,2,8,2.13947267543774,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",31,58.4177398275369
"JAN",11444,2004,0.0999650471862985,0,0,0,0,0,0.741704677690269,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",31,2.58759803162203
"JAN",48354,2005,0.101811639161186,0,0,0,0,0,0.761474946120004,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",31,11.1352667042616
"JAN",78533,2006,0.00813670686208346,0,0,0,0,0,0.205107160714722,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",31,1.44534540402664
"JAN",17185,2007,0.0240325865580448,0,0,0,0,0,0.386946939211309,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",31,0.934159079597814
"JAN",2893,2008,0.270998963014172,0,0,0,0,0,1.19792665870638,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1.77331893076195
"JUL",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",31,0
"JUL",112797,1,53.4209863737511,56,52,60,44,63,12.4138354205766,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",31,13629.5098988564
"JUL",17627,12,47.6714131729733,49,43,55,36,60,12.0327950185934,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",31,1900.67218213647
"JUL",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",31,NA
"JUL",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",31,NA
"JUL",20719,23,70.9685795646508,78,68,81,53,82,17.0119705078994,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",31,3325.87322596239
"JUL",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",31,NA
"JUL",396,108,64.760101010101,69,65,71,57,72,14.9929452767162,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",31,58.0060765043243
"JUL",10623,109,56.3713640214629,60,53,67,39,69,14.9245804517282,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",31,1354.49221334818
"JUL",1397,201,51.2075876879026,55,49,58,40,61,12.8655789090921,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",31,161.808566772854
"JUL",815,211,49.558282208589,49,41,55,37,72,15.2964562075441,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",31,91.3575913437184
"JUL",349,246,35.1031518624642,37,33,40,28,43,9.27273579016702,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",31,27.7103701795468
"JUL",5769,277,43.1620731495927,45,32,58,19,64,17.0161255466504,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",31,563.214235201004
"JUL",37561,278,59.033092835654,63,58,66,49,68,13.4798849850222,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",31,5015.37569460914
"JUL",2774,279,47.3067772170151,49,36,63,25,67,17.2273270595457,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",31,296.825089241021
"JUL",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",31,NA
"JUL",1020,403,64.906862745098,70,66,72,51,73,15.3382819793874,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",31,149.74818853456
"JUL",2126,409,31.947789275635,33,31,34,29,36,6.04316569777775,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",31,153.629585581993
"JUL",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",31,NA
"JUL",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",31,NA
"JUL",51862,500,41.5105857853534,42,28,58,18,63,17.1614948140793,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",31,4869.43878464389
"JUL",1003,502,20.1555333998006,22,15,25,13,28,7.02138428501088,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",31,45.7262952860761
"JUL",11388,503,57.8900597119775,68,52,72,21,73,20.0407259102241,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",31,1491.1531272228
"JUL",964,752,39.3672199170124,40,32,49,22,57,13.2137707995927,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",31,85.8385885490001
"JUL",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",31,NA
"JUL",11853,800,35.4608116088754,37,28,45,15,53,13.8680401767544,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",31,950.709302322795
"JUL",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",31,NA
"JUL",57526,913,9.67651149045649,0,0,0,0,49,19.4340997542134,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",31,1259.08132159129
"JUL",1453,914,49.2064693737096,62,13,77,6,81,29.4106607260239,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",31,161.718091317203
"JUL",126439,916,27.1527851374971,22,16,38,13,51,14.8012653613406,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",31,7765.44276383028
"JUL",1193,2002,0.24140821458508,0,0,0,0,0,3.57255938815493,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",31,0.651423280688064
"JUL",5479,2003,36.6075926263917,39,26,48,15,58,15.6434907695842,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",31,453.673339157802
"JUL",11444,2004,1.06588605382733,0,0,0,0,0,7.51705692887991,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",31,27.5904902008091
"JUL",48354,2005,0.876101253257228,0,0,0,0,0,6.301609061439,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",31,95.8202931937099
"JUL",78533,2006,0.0614391402340417,0,0,0,0,0,1.56632392431779,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",31,10.9136018379164
"JUL",17185,2007,0.162816409659587,0,0,0,0,0,2.57060258579651,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",31,6.32875812279584
"JUL",2893,2008,2.60076045627376,0,0,0,0,0,11.2431240780561,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,17.0184332079757
"JUN",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",30,0
"JUN",112797,1,52.218853338298,55,50,59,40,63,12.9106996438007,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",30,12893.0369901854
"JUN",17627,12,59.8517047710898,64,58,67,48,70,13.3930046546998,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",30,2309.32617495159
"JUN",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",30,NA
"JUN",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",30,NA
"JUN",20719,23,47.6870987982045,49,30,66,21,75,20.806236722063,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",30,2162.71872511743
"JUN",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",30,NA
"JUN",396,108,65.469696969697,71,65,72,58,73,15.1414739454753,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",30,56.7499999163936
"JUN",10623,109,57.496281653017,61,54,67,40,70,15.1134639988195,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",30,1336.95653779737
"JUN",1397,201,43.4495347172513,47,39,51,30,54,11.9218912290734,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",30,132.865395545984
"JUN",815,211,58.2883435582822,69,54,71,21,71,20.5335947762226,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",30,103.984754533221
"JUN",349,246,13.8051575931232,15,13,15,12,16,3.27128284481931,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",30,10.5462277095265
"JUN",5769,277,34.839140232276,32,22,50,15,57,16.5220072702784,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",30,439.944929152056
"JUN",37561,278,37.2735816405314,37,29,46,24,54,12.9616279258989,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",30,3064.56347423237
"JUN",2774,279,42.6405912040375,40,30,54,20,74,18.3119514657879,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",30,258.91667592805
"JUN",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",30,NA
"JUN",1020,403,64.9254901960784,70,65,72,51,73,15.4842214836842,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",30,144.959191331607
"JUN",2126,409,33.532925682032,35,33,36,29,38,6.56242888067033,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",30,156.050460697355
"JUN",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",30,NA
"JUN",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",30,NA
"JUN",51862,500,42.6490879642127,45,28,60,18,64,17.7022356770812,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",30,4841.6050322099
"JUN",1003,502,21.4406779661017,22,14,29,14,32,8.39522370136705,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",30,47.0727743655807
"JUN",11388,503,56.9816473480857,67,47,72,21,73,20.0493489438256,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",30,1420.40701210165
"JUN",964,752,16.9802904564315,14,11,21,10,30,8.56320323875162,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",30,35.8304693601577
"JUN",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",30,NA
"JUN",11853,800,35.7062347085126,36,27,46,17,54,14.0464605812267,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",30,926.408835324216
"JUN",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",30,NA
"JUN",57526,913,8.47178667037513,0,0,0,0,42,17.2856970436539,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",30,1066.7669119515
"JUN",1453,914,48.8905712319339,60,14,75,8,81,29.086074421893,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",30,155.496663351877
"JUN",126439,916,20.3912004998458,19,16,23,14,30,8.12272649834161,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",30,5643.57363397526
"JUN",1193,2002,0.22883487007544,0,0,0,0,0,3.46077627218134,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",30,0.59757579176022
"JUN",5479,2003,26.6024822047819,20,15,41,12,50,15.1274454851683,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",30,319.046371897476
"JUN",11444,2004,0.967144355120587,0,0,0,0,0,6.81633294494052,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",30,24.2269921729015
"JUN",48354,2005,0.771663150928569,0,0,0,0,0,5.62059583937851,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",30,81.6752583075058
"JUN",78533,2006,0.0582430315918149,0,0,0,0,0,1.51427149991712,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",30,10.0121306648764
"JUN",17185,2007,0.159906895548443,0,0,0,0,0,2.51947983431064,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",30,6.01515851925672
"JUN",2893,2008,2.47148288973384,0,0,0,0,0,10.658137065307,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,15.650794546101
"MAR",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",31,0
"MAR",112797,1,24.4142042784826,26,25,27,19,28,5.84016060780319,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",31,6228.89357673453
"MAR",17627,12,11.0650706302831,10,8,13,7,18,4.51729883519989,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",31,441.167369300426
"MAR",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",31,NA
"MAR",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",31,NA
"MAR",20719,23,22.2405521502003,27,13,32,8,32,10.01913100301,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",31,1042.28177287368
"MAR",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",31,NA
"MAR",396,108,22.8737373737374,24,23,26,19,26,5.40381619472581,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",31,20.4881669321961
"MAR",10623,109,18.8057046032194,20,15,24,11,26,6.1537685214075,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",31,451.86383004478
"MAR",1397,201,8.98353614889048,9,8,10,8,11,2.42284246115402,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",31,28.3866742105389
"MAR",815,211,7.99631901840491,7,7,9,7,12,2.66285260508102,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",31,14.7407136119587
"MAR",349,246,21.5042979942693,23,22,23,19,24,4.91452544238066,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",31,16.9754573665414
"MAR",5769,277,10.4824059629052,7,6,11,5,25,7.24803204239929,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",31,136.783055739755
"MAR",37561,278,8.97212534277575,8,7,9,5,15,5.17365389092163,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",31,762.260237633468
"MAR",2774,279,10.4614275414564,9,8,11,7,17,5.36025093661086,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",31,65.6399430748876
"MAR",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",31,NA
"MAR",1020,403,21.1049019607843,22,17,26,15,27,6.11777989737627,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",31,48.6916283450415
"MAR",2126,409,14.0856067732832,15,14,15,13,15,2.57552153540467,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",31,67.734449873211
"MAR",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",31,NA
"MAR",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",31,NA
"MAR",51862,500,18.6916046430913,21,15,24,7,25,6.58381956962396,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",31,2192.63647752263
"MAR",1003,502,11.8265204386839,14,7,16,6,17,5.10505922270536,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",31,26.8304963733396
"MAR",11388,503,16.3299964875307,17,13,20,8,24,5.96578666837159,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",31,420.633964640405
"MAR",964,752,8.9948132780083,8,6,12,4,16,4.85398562187993,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",31,19.6128168987715
"MAR",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",31,NA
"MAR",11853,800,23.2033240529824,25,23,26,19,27,5.56219286404856,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",31,622.084352306797
"MAR",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",31,NA
"MAR",57526,913,4.388154921253,0,0,0,0,23,8.76428796922319,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",31,570.974767409479
"MAR",1453,914,19.6944253269098,21,15,25,9,29,7.03850020220602,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",31,64.7261409728113
"MAR",126439,916,20.5540537334209,25,12,28,7,29,8.90401361234744,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",31,5878.26725779057
"MAR",1193,2002,0.104777870913663,0,0,0,0,0,1.5396145777085,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",31,0.28273579890975
"MAR",5479,2003,23.2996897244023,26,23,26,14,27,5.73774210972485,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",31,288.750154824158
"MAR",11444,2004,0.437259699405802,0,0,0,0,0,3.08985147615865,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",31,11.3184795019551
"MAR",48354,2005,0.416366794887703,0,0,0,0,0,2.97489977829071,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",31,45.5385587156
