"month","count","level_2","mean","median","p25","p75","p9","p91","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"JAN",9360,403,0.872970085470085,1,0,1,0,2,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Cherries","yes",31,18.4818737031325
"JAN",6516,409,7.82028852056476,9,7,10,3,10,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Olives","yes",31,115.258944840353
"JAN",26707,412,0.636799340996742,0,0,1,0,2,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pears","yes",31,38.4679018564649
"JAN",34,425,1.58823529411765,0,0,3,0,4,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Citrus","yes",31,0.122141865129012
"JAN",23454,500,2.68555470282255,2,1,4,1,6,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Almonds","yes",31,142.469438127427
"JAN",687,502,1.04949053857351,1,0,2,0,3,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pistachios","yes",31,1.63082008811144
"JAN",15572,503,0.912663755458515,1,0,1,0,2,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Walnuts","yes",31,32.1459293928429
"JAN",216017,800,2.82433327006671,2,2,3,1,5,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pasture","yes",31,1379.98593486427
"JAN",9744,908,3.17405582922824,2,1,5,0,7,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Turf","yes",31,69.955622309446
"JAN",217461,913,3.11656342976442,2,1,4,0,7,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Semi-agricultural/ROW","yes",31,1532.95052584723
"JAN",34618,914,1.75674504592986,1,0,3,0,6,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Other Deciduous","yes",31,137.556620885572
"JAN",233511,916,4.56557935172219,4,2,7,1,9,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Fallow","yes",31,2411.42648626456
"JAN",15888,2002,4.78260322255791,4,3,6,2,9,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Floating Vegetation","no",31,171.87169932765
"JAN",20279,2003,3.6143794072686,3,2,4,1,7,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Forage Grass","yes",31,165.787224935112
"JAN",97448,2004,3.45808020687957,3,2,4,2,7,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Riparian","no",31,762.217261792034
"JAN",244103,2005,3.3902983576605,2,2,3,1,8,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Upland Herbaceous","no",31,1871.89646346663
"JAN",279424,2006,1.25803796381127,1,0,1,0,3,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Urban","no",31,795.11187558039
"JAN",270512,2007,5.78800940438872,5,4,8,3,11,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Water","no",31,3541.49433187014
"JAN",111965,2008,6.99119367659536,6,2,12,2,14,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1770.53454861429
"JUL",725,0,30.4303448275862,24,11,49,4,70,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson",NA,"no",31,49.9017375643752
"JUL",360664,1,57.891153539028,59,52,66,43,72,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Alfalfa","yes",31,47226.5027445231
"JUL",412889,23,69.1223137453408,74,63,80,46,83,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Corn","yes",31,64553.8824909107
"JUL",34448,24,84.7034370645611,86,83,88,77,90,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Rice","yes",31,6599.87687319999
"JUL",5373,108,57.3679508654383,58,54,62,47,67,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Bush Berries","yes",31,697.199337474748
"JUL",166286,109,35.8147949917612,36,28,44,19,52,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Vineyards","yes",31,13470.6621413697
"JUL",18552,246,62.8361901681759,68,52,76,36,81,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Potatoes","yes",31,2636.76465610924
"JUL",17749,277,51.05121415291,54,42,62,28,67,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Cucurbit","yes",31,2049.51335422813
"JUL",163212,278,59.6838038869691,62,54,68,42,74,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Tomatoes","yes",31,22033.2909306012
"JUL",42953,279,46.0914022303448,46,35,58,24,70,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Truck Crops","yes",31,4478.0012495421
"JUL",9360,403,56.534188034188,58,48,68,35,75,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Cherries","yes",31,1196.89980280867
"JUL",6516,409,59.3540515653775,63,54,68,40,70,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Olives","yes",31,874.786823713158
"JUL",26707,412,68.8939229415509,71,64,76,56,79,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pears","yes",31,4161.75786563196
"JUL",34,425,36.1176470588235,35,32,42,20,49,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Citrus","yes",31,2.77759648848938
"JUL",23454,500,51.1844461499105,54,42,64,25,71,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Almonds","yes",31,2715.34937500141
"JUL",687,502,29.5443959243086,22,19,33,17,61,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pistachios","yes",31,45.9095080837696
"JUL",15572,503,53.7639352684305,57,43,67,28,72,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Walnuts","yes",31,1893.67842941464
"JUL",216017,800,57.640370896735,62,52,69,31,73,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Pasture","yes",31,28163.4260237198
"JUL",9744,908,62.3524220032841,66,57,71,44,75,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Turf","yes",31,1374.23621965764
"JUL",217461,913,45.8493476991277,48,33,60,18,70,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Semi-agricultural/ROW","yes",31,22552.0138604858
"JUL",34618,914,30.5684037206078,27,14,45,8,60,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Other Deciduous","yes",31,2393.56663131903
"JUL",233511,916,29.8207450612605,29,19,40,9,51,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Fallow","yes",31,15750.5825528454
"JUL",15888,2002,71.4503398791541,73,64,82,52,88,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Floating Vegetation","no",31,2567.70021703796
"JUL",20279,2003,58.0903397603432,61,52,67,37,73,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Forage Grass","yes",31,2664.53383533496
"JUL",97448,2004,70.9701173959445,74,63,82,50,87,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Riparian","no",31,15642.971045894
"JUL",244103,2005,34.0308189575712,34,16,50,5,63,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Upland Herbaceous","no",31,18789.5467995061
"JUL",279424,2006,25.5345568025653,24,15,34,7,47,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Urban","no",31,16138.487021404
"JUL",270512,2007,71.4688405689951,71,68,75,65,77,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Water","no",31,43729.4544802416
"JUL",111965,2008,61.955879069352,63,51,75,39,84,"itrc","dsa",2015,"data/dsa_legal/itrc-dsa-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,15690.4570887924
