"Crop","Station_ID","count","date","max","mean","min","model","stdDev"
"alfalfa","D07",12,2016-05-15,4.8,4.8,4.8,"disalexi_eto",1.19209289550781e-07
"corn","D08",12,2016-05-15,4.8,4.8,4.8,"disalexi_eto",1.19209289550781e-07
"pasture","D03",12,2016-05-15,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"corn","D11",12,2016-05-15,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D02",12,2016-05-15,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-05-16,5.7,5.7,5.7,"disalexi_eto",0
"alfalfa","D14",12,2016-05-16,5.7,5.7,5.7,"disalexi_eto",0
"pasture","D04",9,2016-05-16,5.9,5.9,5.9,"disalexi_eto",1.12391596029051e-07
"corn","D06",9,2016-05-16,5.9,5.9,5.9,"disalexi_eto",1.12391596029051e-07
"alfalfa","D10",9,2016-05-16,6,6,6,"disalexi_eto",0
"corn","D09",12,2016-05-16,6,6,6,"disalexi_eto",0
"alfalfa","D13",12,2016-05-16,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"corn","D01",12,2016-05-16,6.2,6.2,6.2,"disalexi_eto",0
"pasture","D05",12,2016-05-16,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D07",12,2016-05-16,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"corn","D08",12,2016-05-16,5.7,5.7,5.7,"disalexi_eto",0
"pasture","D03",12,2016-05-16,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-05-16,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-05-16,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-05-17,7.4,7.4,7.4,"disalexi_eto",0
"alfalfa","D14",12,2016-05-17,7.4,7.4,7.4,"disalexi_eto",0
"pasture","D04",9,2016-05-17,7.5,7.5,7.5,"disalexi_eto",0
"corn","D06",9,2016-05-17,7.1,7.1,7.1,"disalexi_eto",7.94728597005208e-08
"alfalfa","D10",9,2016-05-17,7.1,7.1,7.1,"disalexi_eto",7.94728597005208e-08
"corn","D09",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"alfalfa","D13",12,2016-05-17,7,7,7,"disalexi_eto",0
"corn","D01",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"pasture","D05",12,2016-05-17,6.7,6.7,6.7,"disalexi_eto",0
"alfalfa","D07",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"corn","D08",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"pasture","D03",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"corn","D11",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"alfalfa","D02",12,2016-05-17,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"pasture","D12",12,2016-05-18,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"alfalfa","D14",12,2016-05-18,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"pasture","D04",9,2016-05-18,6.2,6.2,6.2,"disalexi_eto",0
"corn","D06",9,2016-05-18,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D10",9,2016-05-18,6.2,6.2,6.2,"disalexi_eto",0
"corn","D09",12,2016-05-18,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D13",12,2016-05-18,6.2,6.2,6.2,"disalexi_eto",0
"corn","D01",12,2016-05-18,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"pasture","D05",12,2016-05-18,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D07",12,2016-05-18,6,6,6,"disalexi_eto",0
"corn","D08",12,2016-05-18,6,6,6,"disalexi_eto",0
"pasture","D03",12,2016-05-18,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-05-18,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-05-18,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-05-19,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D14",12,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D04",9,2016-05-19,6.7,6.7,6.7,"disalexi_eto",0
"corn","D06",9,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D10",9,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"corn","D09",12,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D13",12,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"corn","D01",12,2016-05-19,6.7,6.7,6.7,"disalexi_eto",0
"pasture","D05",12,2016-05-19,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D07",12,2016-05-19,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D08",12,2016-05-19,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-05-19,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-05-19,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-05-19,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-05-20,5.2,5.2,5.2,"disalexi_eto",0
"alfalfa","D14",12,2016-05-20,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D04",9,2016-05-20,5.7,5.7,5.7,"disalexi_eto",0
"corn","D06",9,2016-05-20,5.6,5.6,5.6,"disalexi_eto",0
"alfalfa","D10",9,2016-05-20,5.7,5.7,5.7,"disalexi_eto",0
"corn","D09",12,2016-05-20,5.7,5.7,5.7,"disalexi_eto",0
"alfalfa","D13",12,2016-05-20,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"corn","D01",12,2016-05-20,6,6,6,"disalexi_eto",0
"pasture","D05",12,2016-05-20,5.7,5.7,5.7,"disalexi_eto",0
"alfalfa","D07",12,2016-05-20,5,5,5,"disalexi_eto",0
"corn","D08",12,2016-05-20,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D03",12,2016-05-20,4.6,4.6,4.6,"disalexi_eto",0
"corn","D11",12,2016-05-20,4.6,4.6,4.6,"disalexi_eto",0
"alfalfa","D02",12,2016-05-20,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D12",12,2016-05-21,4,4,4,"disalexi_eto",0
"alfalfa","D14",12,2016-05-21,4,4,4,"disalexi_eto",0
"pasture","D04",9,2016-05-21,4.3,4.3,4.3,"disalexi_eto",5.61957980145254e-08
"corn","D06",9,2016-05-21,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D10",9,2016-05-21,4.1,4.1,4.1,"disalexi_eto",0
"corn","D09",12,2016-05-21,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D13",12,2016-05-21,4.1,4.1,4.1,"disalexi_eto",0
"corn","D01",12,2016-05-21,4.3,4.3,4.3,"disalexi_eto",1.08822694918546e-07
"pasture","D05",12,2016-05-21,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D07",12,2016-05-21,3.8,3.8,3.8,"disalexi_eto",4.86669886665181e-08
"corn","D08",12,2016-05-21,3.8,3.8,3.8,"disalexi_eto",4.86669886665181e-08
"pasture","D03",12,2016-05-21,3.6,3.6,3.6,"disalexi_eto",0
"corn","D11",12,2016-05-21,3.6,3.6,3.6,"disalexi_eto",0
"alfalfa","D02",12,2016-05-21,3.6,3.6,3.6,"disalexi_eto",0
"pasture","D12",12,2016-05-22,4.2,4.2,4.2,"disalexi_eto",0
"alfalfa","D14",12,2016-05-22,4.2,4.2,4.2,"disalexi_eto",0
"pasture","D04",9,2016-05-22,4.4,4.4,4.4,"disalexi_eto",9.73339773330362e-08
"corn","D06",9,2016-05-22,4.4,4.4,4.4,"disalexi_eto",9.73339773330362e-08
"alfalfa","D10",9,2016-05-22,4.5,4.5,4.5,"disalexi_eto",0
"corn","D09",12,2016-05-22,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D13",12,2016-05-22,4.6,4.6,4.6,"disalexi_eto",0
"corn","D01",12,2016-05-22,4.7,4.7,4.7,"disalexi_eto",0
"pasture","D05",12,2016-05-22,4.7,4.7,4.7,"disalexi_eto",0
"alfalfa","D07",12,2016-05-22,4.2,4.2,4.2,"disalexi_eto",0
"corn","D08",12,2016-05-22,4.3,4.3,4.3,"disalexi_eto",1.08822694918546e-07
"pasture","D03",12,2016-05-22,4.1,4.1,4.1,"disalexi_eto",0
"corn","D11",12,2016-05-22,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D02",12,2016-05-22,4.1,4.1,4.1,"disalexi_eto",0
"pasture","D12",12,2016-05-23,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"alfalfa","D14",12,2016-05-23,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"pasture","D04",9,2016-05-23,4.9,4.9,4.9,"disalexi_eto",9.73339773330362e-08
"corn","D06",9,2016-05-23,5,5,5,"disalexi_eto",0
"alfalfa","D10",9,2016-05-23,5.2,5.2,5.2,"disalexi_eto",0
"corn","D09",12,2016-05-23,5.1,5.1,5.1,"disalexi_eto",0
"alfalfa","D13",12,2016-05-23,5.3,5.3,5.3,"disalexi_eto",1.37651030824095e-07
"corn","D01",12,2016-05-23,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"pasture","D05",12,2016-05-23,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"alfalfa","D07",12,2016-05-23,4.5,4.5,4.5,"disalexi_eto",0
"corn","D08",12,2016-05-23,4.5,4.5,4.5,"disalexi_eto",0
"pasture","D03",12,2016-05-23,4,4,4,"disalexi_eto",0
"corn","D11",12,2016-05-23,4,4,4,"disalexi_eto",0
"alfalfa","D02",12,2016-05-23,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-05-24,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"alfalfa","D14",12,2016-05-24,3.8,3.8,3.8,"disalexi_eto",4.86669886665181e-08
"pasture","D04",9,2016-05-24,4,4,4,"disalexi_eto",0
"corn","D06",9,2016-05-24,4,4,4,"disalexi_eto",0
"alfalfa","D10",9,2016-05-24,4.1,4.1,4.1,"disalexi_eto",0
"corn","D09",12,2016-05-24,4.1,4.1,4.1,"disalexi_eto",0
"alfalfa","D13",12,2016-05-24,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"corn","D01",12,2016-05-24,4.4,4.4,4.4,"disalexi_eto",1.19209289550781e-07
"pasture","D05",12,2016-05-24,4.5,4.5,4.5,"disalexi_eto",0
"alfalfa","D07",12,2016-05-24,4,4,4,"disalexi_eto",0
"corn","D08",12,2016-05-24,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"pasture","D03",12,2016-05-24,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"corn","D11",12,2016-05-24,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"alfalfa","D02",12,2016-05-24,3.9,3.9,3.9,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-05-25,5.5,5.5,5.5,"disalexi_eto",0
"alfalfa","D14",12,2016-05-25,5.4,5.4,5.4,"disalexi_eto",6.88255154120476e-08
"pasture","D04",9,2016-05-25,5.7,5.7,5.7,"disalexi_eto",0
"corn","D06",9,2016-05-25,5.7,5.7,5.7,"disalexi_eto",0
"alfalfa","D10",9,2016-05-25,5.8,5.8,5.8,"disalexi_eto",7.94728597005208e-08
"corn","D09",12,2016-05-25,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"alfalfa","D13",12,2016-05-25,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"corn","D01",12,2016-05-25,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D05",12,2016-05-25,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D07",12,2016-05-25,5.4,5.4,5.4,"disalexi_eto",6.88255154120476e-08
"corn","D08",12,2016-05-25,5.4,5.4,5.4,"disalexi_eto",6.88255154120476e-08
"pasture","D03",12,2016-05-25,5.2,5.2,5.2,"disalexi_eto",0
"corn","D11",12,2016-05-25,5.2,5.2,5.2,"disalexi_eto",0
"alfalfa","D02",12,2016-05-25,5.1,5.1,5.1,"disalexi_eto",0
"pasture","D12",12,2016-05-26,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"alfalfa","D14",12,2016-05-26,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"pasture","D04",9,2016-05-26,6.1,6.1,6.1,"disalexi_eto",0
"corn","D06",9,2016-05-26,6.1,6.1,6.1,"disalexi_eto",0
"alfalfa","D10",9,2016-05-26,6.1,6.1,6.1,"disalexi_eto",0
"corn","D09",12,2016-05-26,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D13",12,2016-05-26,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D01",12,2016-05-26,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"pasture","D05",12,2016-05-26,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D07",12,2016-05-26,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"corn","D08",12,2016-05-26,6,6,6,"disalexi_eto",0
"pasture","D03",12,2016-05-26,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-05-26,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-05-26,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-05-27,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D14",12,2016-05-27,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D04",9,2016-05-27,6.2,6.2,6.2,"disalexi_eto",0
"corn","D06",9,2016-05-27,6.3,6.3,6.3,"disalexi_eto",0
"alfalfa","D10",9,2016-05-27,6.3,6.3,6.3,"disalexi_eto",0
"corn","D09",12,2016-05-27,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D13",12,2016-05-27,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D01",12,2016-05-27,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"pasture","D05",12,2016-05-27,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D07",12,2016-05-27,6.2,6.2,6.2,"disalexi_eto",0
"corn","D08",12,2016-05-27,6.2,6.2,6.2,"disalexi_eto",0
"pasture","D03",12,2016-05-27,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D11",12,2016-05-27,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D02",12,2016-05-27,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-05-28,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D14",12,2016-05-28,6,6,6,"disalexi_eto",0
"pasture","D04",9,2016-05-28,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D06",9,2016-05-28,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D10",9,2016-05-28,6.2,6.2,6.2,"disalexi_eto",0
"corn","D09",12,2016-05-28,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D13",12,2016-05-28,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"corn","D01",12,2016-05-28,6.7,6.7,6.7,"disalexi_eto",0
"pasture","D05",12,2016-05-28,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D07",12,2016-05-28,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"corn","D08",12,2016-05-28,6,6,6,"disalexi_eto",0
"pasture","D03",12,2016-05-28,5.7,5.7,5.7,"disalexi_eto",0
"corn","D11",12,2016-05-28,5.7,5.7,5.7,"disalexi_eto",0
"alfalfa","D02",12,2016-05-28,5.7,5.7,5.7,"disalexi_eto",0
"pasture","D12",12,2016-05-29,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"alfalfa","D14",12,2016-05-29,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D04",9,2016-05-29,6.7,6.7,6.7,"disalexi_eto",0
"corn","D06",9,2016-05-29,6.6,6.6,6.6,"disalexi_eto",0
"alfalfa","D10",9,2016-05-29,6.6,6.6,6.6,"disalexi_eto",0
"corn","D09",12,2016-05-29,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D13",12,2016-05-29,6.7,6.7,6.7,"disalexi_eto",0
"corn","D01",12,2016-05-29,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"pasture","D05",12,2016-05-29,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"alfalfa","D07",12,2016-05-29,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"corn","D08",12,2016-05-29,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-05-29,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D11",12,2016-05-29,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D02",12,2016-05-29,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-05-30,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D14",12,2016-05-30,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D04",9,2016-05-30,6.8,6.8,6.8,"disalexi_eto",1.58945719401042e-07
"corn","D06",9,2016-05-30,6.7,6.7,6.7,"disalexi_eto",0
"alfalfa","D10",9,2016-05-30,6.7,6.7,6.7,"disalexi_eto",0
"corn","D09",12,2016-05-30,6.7,6.7,6.7,"disalexi_eto",0
"alfalfa","D13",12,2016-05-30,6.8,6.8,6.8,"disalexi_eto",1.68587394043576e-07
"corn","D01",12,2016-05-30,7.2,7.2,7.2,"disalexi_eto",0
"pasture","D05",12,2016-05-30,7.2,7.2,7.2,"disalexi_eto",0
"alfalfa","D07",12,2016-05-30,6.5,6.5,6.5,"disalexi_eto",0
"corn","D08",12,2016-05-30,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D03",12,2016-05-30,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-05-30,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-05-30,6.2,6.2,6.2,"disalexi_eto",0
"pasture","D12",12,2016-06-01,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D14",12,2016-06-01,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D04",9,2016-06-01,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D06",9,2016-06-01,6.3,6.3,6.3,"disalexi_eto",0
"alfalfa","D10",9,2016-06-01,6.3,6.3,6.3,"disalexi_eto",0
"corn","D09",12,2016-06-01,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D13",12,2016-06-01,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D01",12,2016-06-01,6.8,6.8,6.8,"disalexi_eto",1.68587394043576e-07
"pasture","D05",12,2016-06-01,6.8,6.8,6.8,"disalexi_eto",1.68587394043576e-07
"alfalfa","D07",12,2016-06-01,6,6,6,"disalexi_eto",0
"corn","D08",12,2016-06-01,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D03",12,2016-06-01,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-06-01,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-06-01,5.8,5.8,5.8,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-06-01,6.8,6.8,6.8,"disalexi_eto",1.68587394043576e-07
"alfalfa","D14",12,2016-06-01,6.7,6.7,6.7,"disalexi_eto",0
"pasture","D04",9,2016-06-01,7,7,7,"disalexi_eto",0
"corn","D06",9,2016-06-01,6.6,6.6,6.6,"disalexi_eto",0
"alfalfa","D10",9,2016-06-01,6.6,6.6,6.6,"disalexi_eto",0
"corn","D09",12,2016-06-01,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D13",12,2016-06-01,6.7,6.7,6.7,"disalexi_eto",0
"corn","D01",12,2016-06-01,7,7,7,"disalexi_eto",0
"pasture","D05",12,2016-06-01,7,7,7,"disalexi_eto",0
"alfalfa","D07",12,2016-06-01,6.5,6.5,6.5,"disalexi_eto",0
"corn","D08",12,2016-06-01,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D03",12,2016-06-01,6.5,6.5,6.5,"disalexi_eto",0
"corn","D11",12,2016-06-01,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D02",12,2016-06-01,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D12",12,2016-06-02,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D14",12,2016-06-02,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"pasture","D04",9,2016-06-02,6.6,6.6,6.6,"disalexi_eto",0
"corn","D06",9,2016-06-02,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D10",9,2016-06-02,6.5,6.5,6.5,"disalexi_eto",0
"corn","D09",12,2016-06-02,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D13",12,2016-06-02,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"corn","D01",12,2016-06-02,7.1,7.1,7.1,"disalexi_eto",1.68587394043576e-07
"pasture","D05",12,2016-06-02,7,7,7,"disalexi_eto",0
"alfalfa","D07",12,2016-06-02,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D08",12,2016-06-02,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-06-02,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"corn","D11",12,2016-06-02,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D02",12,2016-06-02,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"pasture","D12",12,2016-06-03,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D14",12,2016-06-03,6.5,6.5,6.5,"disalexi_eto",0
"pasture","D04",9,2016-06-03,6.8,6.8,6.8,"disalexi_eto",1.58945719401042e-07
"corn","D06",9,2016-06-03,6.8,6.8,6.8,"disalexi_eto",1.58945719401042e-07
"alfalfa","D10",9,2016-06-03,6.8,6.8,6.8,"disalexi_eto",1.58945719401042e-07
"corn","D09",12,2016-06-03,6.8,6.8,6.8,"disalexi_eto",1.68587394043576e-07
"alfalfa","D13",12,2016-06-03,6.9,6.9,6.9,"disalexi_eto",0
"corn","D01",12,2016-06-03,7.3,7.3,7.3,"disalexi_eto",1.68587394043576e-07
"pasture","D05",12,2016-06-03,7.3,7.3,7.3,"disalexi_eto",1.68587394043576e-07
"alfalfa","D07",12,2016-06-03,6.5,6.5,6.5,"disalexi_eto",0
"corn","D08",12,2016-06-03,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-06-03,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"corn","D11",12,2016-06-03,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"alfalfa","D02",12,2016-06-03,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D12",12,2016-06-04,5.1,5.1,5.1,"disalexi_eto",0
"alfalfa","D14",12,2016-06-04,5.2,5.2,5.2,"disalexi_eto",0
"pasture","D04",9,2016-06-04,5.4,5.4,5.4,"disalexi_eto",7.94728597005208e-08
"corn","D06",9,2016-06-04,5.5,5.5,5.5,"disalexi_eto",0
"alfalfa","D10",9,2016-06-04,5.6,5.6,5.6,"disalexi_eto",0
"corn","D09",12,2016-06-04,5.6,5.6,5.6,"disalexi_eto",9.73339773330362e-08
"alfalfa","D13",12,2016-06-04,5.7,5.7,5.7,"disalexi_eto",0
"corn","D01",12,2016-06-04,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"pasture","D05",12,2016-06-04,5.9,5.9,5.9,"disalexi_eto",6.88255154120476e-08
"alfalfa","D07",12,2016-06-04,5.3,5.3,5.3,"disalexi_eto",1.37651030824095e-07
"corn","D08",12,2016-06-04,5.3,5.3,5.3,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-06-04,5.2,5.2,5.2,"disalexi_eto",0
"corn","D11",12,2016-06-04,5.2,5.2,5.2,"disalexi_eto",0
"alfalfa","D02",12,2016-06-04,5.2,5.2,5.2,"disalexi_eto",0
"pasture","D12",12,2016-06-05,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"alfalfa","D14",12,2016-06-05,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"pasture","D04",9,2016-06-05,7,7,7,"disalexi_eto",0
"corn","D06",9,2016-06-05,6.9,6.9,6.9,"disalexi_eto",1.12391596029051e-07
"alfalfa","D10",9,2016-06-05,6.9,6.9,6.9,"disalexi_eto",1.12391596029051e-07
"corn","D09",12,2016-06-05,6.9,6.9,6.9,"disalexi_eto",0
"alfalfa","D13",12,2016-06-05,7,7,7,"disalexi_eto",0
"corn","D01",12,2016-06-05,7.5,7.5,7.5,"disalexi_eto",0
"pasture","D05",12,2016-06-05,7.7,7.7,7.7,"disalexi_eto",0
"alfalfa","D07",12,2016-06-05,6.5,6.5,6.5,"disalexi_eto",0
"corn","D08",12,2016-06-05,6.6,6.6,6.6,"disalexi_eto",1.37651030824095e-07
"pasture","D03",12,2016-06-05,6.2,6.2,6.2,"disalexi_eto",0
"corn","D11",12,2016-06-05,6.2,6.2,6.2,"disalexi_eto",0
"alfalfa","D02",12,2016-06-05,6.2,6.2,6.2,"disalexi_eto",0
"pasture","D12",12,2016-06-06,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"alfalfa","D14",12,2016-06-06,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"pasture","D04",9,2016-06-06,6.5,6.5,6.5,"disalexi_eto",0
"corn","D06",9,2016-06-06,6.1,6.1,6.1,"disalexi_eto",0
"alfalfa","D10",9,2016-06-06,6.1,6.1,6.1,"disalexi_eto",0
"corn","D09",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D13",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D01",12,2016-06-06,6.4,6.4,6.4,"disalexi_eto",1.37651030824095e-07
"pasture","D05",12,2016-06-06,6.3,6.3,6.3,"disalexi_eto",9.73339773330362e-08
"alfalfa","D07",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D08",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D03",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"corn","D11",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"alfalfa","D02",12,2016-06-06,6.1,6.1,6.1,"disalexi_eto",1.19209289550781e-07
"pasture","D12",12,2016-06-07,6.5,6.5,6.5,"disalexi_eto",0
"alfalfa","D14",12,2016-06-07,6.5,6.5,6.5,"disalexi_eto",0
